AQSID,Parameter_name,Site_code,Site_name,Status,Agency_ID,Agency_name,EPA_region,Latitude,Longitude,Elevation,GMT_offset,Country_code,MSA_code,MSA_name,State_code,State_name,County_code,County_name,Extra_fields,Monitoring_Site_ID
840410170123,PM2.5,0123,Bend NE 8th & Emerson,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.054661,-121.294068,1114.5,-8,US,NA,NA,41,OR,017,DESCHUTES,|,41-017-0123
840270135510,PM2.5,5510,Mankato - RosaParksElementary,Active,MN1,Minnesota Pollution Control Agency,R5,44.13619,-93.98103,0,-6,US,NA,NA,27,MN,013,BLUE EARTH,|,27-013-5510
000062501,PM2.5,2501,Tiverton,Active,ON1,Ontario Ministry of the Environment,CA,44.314472,-81.549722,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-2501
124000100138,PM2.5,0138,Horseshoe Bay,Active,BC2,Metro Vancouver,CA,49.368,-123.277,0,-8,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0138
000101401,PM2.5,1401,Hope,Active,BC2,Metro Vancouver,CA,49.36972,-121.49944,40,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-1401
160211008,PM2.5,1008,Mt Hall,Active,ID1,Idaho Department of Environmental Quality,R10,48.894014,-116.359419,0,-8,US,NA,NA,16,ID,021,BOUNDARY,|,16-021-1008
121030004,PM2.5,0004,St. Petersburg College,Active,FL1,Florida Dept. of Environmental Protection,R4,27.9711,-82.7361,0,-5,US,45300,"Tampa-St. Petersburg-Clearwater, FL",12,FL,103,PINELLAS,|,12-103-0004
483230004,PM2.5,0004,Eagle Pass C319,Active,TX1,Texas Commission on Environmental Quality,R6,28.704607,-100.451155,253.2,-6,US,20580,"Eagle Pass, TX",48,TX,323,MAVERICK,|,48-323-0004
KC1010001,PM2.5,0001,Kuwait City,Active,KC1,U.S. Department of State Kuwait - Kuwait City,DSKU,29.292317,48.047679,0,3,KU,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
480290677,PM2.5,0677,San Antonio Old Hwy90 C677,Active,TX1,Texas Commission on Environmental Quality,R6,29.423933,-98.580505,213.5,-6,US,41700,"San Antonio, TX",48,TX,029,BEXAR,|,48-029-0677
368IRQ010001,PM2.5,0001,Baghdad,Active,IRQ,U.S. Department of State Iraq - Baghdad,DSIZ,33.3128,44.3615,0,3,IZ,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
040134005,PM2.5,4005,Tempe,Active,AZ2,Maricopa County Air Quality Department,R9,33.4124,-111.9347,352.3,-7,US,38060,"Phoenix-Mesa-Scottsdale, AZ",04,AZ,013,MARICOPA,|,04-013-4005
350011013,PM2.5,1013,North Valley,Active,NM2,Albuquerque Environmental Health Department,R6,35.187801,-106.603897,1524.1,-7,US,10740,"Albuquerque, NM",35,NM,001,BERNALILLO,|,35-001-1013
210130002,PM2.5,0002,MIDAIR,Active,KY1,Kentucky DEP,R4,36.6081,-83.7369,0,-5,US,33180,"Middlesborough, KY",21,KY,013,BELL,|,21-013-0002
240290002,PM2.5,0002,Millington,Active,MD1,Maryland Department of the Environment,R3,39.305199,-75.797203,22.3,-5,US,NA,NA,24,MD,029,KENT,|,24-029-0002
060074001,PM2.5,4001,Gridley,Active,CA8,California Air Resources Board,R9,39.32756,-121.66881,0,-8,US,17020,"Chico, CA",06,CA,007,BUTTE,|,06-007-4001
840390090003,PM2.5,0003,Gifford,Active,OH1,Ohio EPA-DAPC,R5,39.442165,-81.908827,0,-5,US,NA,NA,39,OH,009,ATHENS,|,39-009-0003
401359021,PM2.5,9021,ROLAND,Active,CK1,Cherokee Nation,R6,35.408138,-94.524414,136.6,-6,US,22900,"Fort Smith, AR-OK",40,OK,135,SEQUOYAH,|,40-135-9021
840390490040,PM2.5,0040,Jackson Pike WWTP,Active,OH1,Ohio EPA-DAPC,R5,39.91251,-83.01159,0,-5,US,NA,NA,39,OH,049,FRANKLIN,|,39-049-0040
420130801,PM2.5,0801,Altoona,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.515,-78.3889,0,-5,US,11020,"Altoona, PA",42,PA,013,BLAIR,|,42-013-0801
80011G017,PM2.5,G017,Estaci¢n Abasolo,Active,IEG,Secretar°a de Medio Ambiente y Ordenamiento Territorial,MX,20.450916,-101.528686,521.9,-6,MX,NA,NA,80,MX,011,GUANAJUATO,|,80-011-G017
560330004,PM2.5,0004,Sheridan,Active,BLW,Bureau of Land Management - Wyoming,R8,44.933998,-106.847198,1136.1,-7,US,NA,NA,56,WY,033,SHERIDAN,|,56-033-0004
480430101,PM2.5,0101,Big Bend  NP,Active,NPS,National Park Service,USEPA,29.3025,-103.178101,1052.3,-6,US,NA,NA,48,TX,043,BREWSTER,|,48-043-0101
090092123,PM2.5,2123,Waterbury,Active,CT1,Connecticut Dept. of Energy and Environmental Protection,R1,41.5503,-73.0442,0,-5,US,35300,"New Haven-Milford, CT",09,CT,009,NEW HAVEN,|,09-009-2123
090030025,PM2.5,0025,Hartford,Active,CT1,Connecticut Dept. of Energy and Environmental Protection,R1,41.771444,-72.679923,57,-5,US,25540,"Hartford-West Hartford-East Hartford, CT",09,CT,003,HARTFORD,|,09-003-0025
201330003,PM2.5,0003,Chanute,Active,KS1,Kansas Dept. of Health and Environment,R7,37.67696,-95.47594,0,-6,US,NA,NA,20,KS,133,NEOSHO,|,20-133-0003
840MMHI11018,PM2.5,1018,Lahaina Health Center,Active,HI1,Hawaii State Dept. of Health,R9,20.90467,-156.68404,0,-10,US,NA,NA,MM,MM,HI1,HI1,|,MM-HI1-1018
080350004,PM2.5,0004,Chatfield Park - 11500 N. Roxborough Park Rd.,Active,CO1,Colorado Department of Public Health and Environment,R8,39.5339,-105.07,1571.1,-7,US,19740,"Denver-Aurora, CO",08,CO,035,DOUGLAS,|,08-035-0004
000060204,PM2.5,0204,Windsor Downtown,Active,ON1,Ontario Ministry of the Environment,CA,42.315778,-83.043667,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-0204
840250251004,PM2.5,1004,Chelsea HP,Active,MA1,Massachusetts Dept. of Environmental Protection,R1,42.387222,-71.026111,0,-5,US,NA,NA,25,MA,025,SUFFOLK,|,25-025-1004
840410510034,PM2.5,0034,Portland Lincoln High School,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.5187,-122.6881,37.8,-8,US,38900,"Portland-Vancouver-Beaverton, OR-WA",41,OR,051,MULTNOMAH,|,41-051-0034
000055101,PM2.5,5101,Senneterre,Active,QC1,Canada-Quebec1,CA,48.4325,-77.199700000000007,94.2,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-5101
CC0010301,PM2.5,0301,Cornerbrook,Active,NL1,Newfoundland & Labrador DEC,CA,48.9494,-58.0556,0,-4,CA,NA,NA,00,CC,001,NEWFOUNDLAND,|,00-001-0301
000100140,PM2.5,0140,Tsawwassen,Active,BC2,Metro Vancouver,CA,49.009869,-123.082017,52.2,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-0140
000100127,PM2.5,0127,Surrey East,Active,BC2,Metro Vancouver,CA,49.13278,-122.69417,0,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-0127
124000103602,PM2.5,3602,Mission,Active,BC2,Metro Vancouver,CA,49.14149,-122.311078,73.8,-8,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-3602
DS1010001,PM2.5,0001,New Delhi,Active,DS1,U.S. Department of State India - New Delhi,DSIN,28.63576,77.22445,0,5.5,IN,NA,NA,DS,DS,101,India,|,DS-101-0001
121171002,PM2.5,1002,Seminole Community College (AG COMP),Active,FL1,Florida Dept. of Environmental Protection,R4,28.7456,-81.31,0,-5,US,36740,"Orlando-Kissimmee, FL",12,FL,117,SEMINOLE,|,12-117-1002
481671034,PM2.5,1034,Galveston Airport C1034,Active,TX1,Texas Commission on Environmental Quality,R6,29.2631,-94.8564,3.1,-6,US,26420,"Houston-Sugar Land-Baytown, TX",48,TX,167,GALVESTON,|,48-167-1034
060731008,PM2.5,1008,Camp Pendleton,Active,CA4,San Diego APCD,R9,33.217026,-117.396156,16.2,-8,US,41740,"San Diego-Carlsbad-San Marcos, CA",06,CA,073,SAN DIEGO,|,06-073-1008
040131003,PM2.5,1003,Mesa - Brooks Reservoir,Active,AZ2,Maricopa County Air Quality Department,R9,33.4105,-111.8651,383.1,-7,US,38060,"Phoenix-Mesa-Scottsdale, AZ",04,AZ,013,MARICOPA,|,04-013-1003
040213002,PM2.5,3002,Apache Junction,Active,AZ4,Pinal County Air Quality Control District,R9,33.42,-111.5042,0,-7,US,38060,"Phoenix-Mesa-Scottsdale, AZ",04,AZ,021,PINAL,|,04-021-3002
840470990003,PM2.5,0003,Loretto,Active,TN1,Tennessee Air Pollution Control Div.,R4,35.116866,-87.419726,0,-6,US,29980,"Lawrenceburg, TN",47,TN,099,LAWRENCE,|,47-099-0003
350010026,PM2.5,0026,Jefferson,Active,NM2,Albuquerque Environmental Health Department,R6,35.1441,-106.6044,1558.6,-7,US,10740,"Albuquerque, NM",35,NM,001,BERNALILLO,|,35-001-0026
470654002,PM2.5,4002,3A-PM2.5,Active,TN5,Chattanooga-Hamilton County Air Pollution Control Bureau,R4,35.051006,-85.292867,219.3,-5,US,16860,"Chattanooga, TN-GA",47,TN,065,HAMILTON,|,47-065-4002
060271003,PM2.5,1003,Keeler,Active,GBU,Great Basin Unified Air Pollution Control District,R9,36.4878,-117.871,0,-8,US,13860,"Bishop, CA",06,CA,027,INYO,|,06-027-1003
061070009,PM2.5,0009,Sequoia and Kings Canyon - Ash Mountain,Active,NPS,National Park Service,USEPA,36.489399,-118.826897,610.3,-8,US,47300,"Visalia-Porterville, CA",06,CA,107,TULARE,|,06-107-0009
180050008,PM2.5,0008,Columbus - Rocky Ford Rd,Active,IN4,Indiana Dept. of Environmental Management,R5,39.237457,-85.891332,0,-5,US,18020,"Columbus, IN",18,IN,005,BARTHOLOMEW,|,18-005-0008
510690010,PM2.5,0010,LESTER BUILDING SYSTEMS  NEAR REST,Active,VA1,Virginia Dept. of Environmental Quality,R3,39.28102,-78.08157,191.8,-5,US,49020,"Winchester, VA-WV",51,VA,069,FREDERICK,|,51-069-0010
840245105253,PM2.5,5253,Lake Montebello,Active,MD1,Maryland Department of the Environment,R3,39.33746,-76.58905,0,-5,US,NA,NA,24,MD,510,BALTIMORE (CITY),|,24-510-5253
840060452003,PM2.5,2003,Willits Blosser Lane,Active,MEN,Mendocino County AQMD,R9,39.39861,-123.35872,427,-8,US,NA,NA,06,CA,045,MENDOCINO,|,06-045-2003
391650007,PM2.5,0007,Lebanon,Active,OH1,Ohio EPA-DAPC,R5,39.42689,-84.20077,298.9,-5,US,17140,"Cincinnati-Middletown, OH-KY-IN",39,OH,165,WARREN,|,39-165-0007
340010006,PM2.5,0006,Brigantine,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,39.46487,-74.448738,4.9,-5,US,12100,"Atlantic City, NJ",34,NJ,001,ATLANTIC,|,34-001-0006
840390170022,PM2.5,0022,BPG,Active,OH1,Ohio EPA-DAPC,R5,39.478686,-84.397112,0,-5,US,NA,NA,39,OH,017,BUTLER,|,39-017-0022
360710002,PM2.5,0002,Newburgh,Active,NY1,New York Dept. of Environmental Conservation,R2,41.4994,-74.0097,0,-5,US,39100,"Poughkeepsie-Newburgh-Middletown, NY",36,NY,071,ORANGE,|,36-071-0002
171971002,PM2.5,1002,Joliet,Active,IL1,Illinois EPA,R5,41.526885,-88.116474,0,-6,US,16980,"Chicago-Naperville-Joliet, IL-IN-WI",17,IL,197,WILL,|,17-197-1002
160150001,PM2.5,0001,Idaho City,Active,ID1,Idaho Department of Environmental Quality,R10,43.823017,-115.838557,0,-7,US,NA,NA,16,ID,015,BOISE,|,16-015-0001
270031002,PM2.5,1002,Blaine,Active,MN1,Minnesota Pollution Control Agency,R5,45.1425,-93.2139,0,-6,US,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,MN,003,ANOKA,|,27-003-1002
CC0050128,PM2.5,0128,AÇroport de MontrÇal 1,Active,QC2,Canada-Quebec2,CA,45.468297,-73.741185,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0128
840300350022,PM2.5,0022,Cut Bank,Active,MT1,Montana DEQ,R8,48.607406,-112.363842,0,-7,US,NA,NA,30,MT,035,GLACIER,|,30-035-0022
160211007,PM2.5,1007,Porthill,Active,ID1,Idaho Department of Environmental Quality,R10,48.995911,-116.509953,0,-8,US,NA,NA,16,ID,021,BOUNDARY,|,16-021-1007
000102602,PM2.5,2602,Port Alberni Elementary,Active,BC1,British Columbia Ministry of Environment,CA,49.261014,-124.806628,0,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-2602
120573002,PM2.5,3002,SYDNEY,Active,FL4,Hillsborough County - Tampa ,R4,27.9659,-82.230617,0,-5,US,45300,"Tampa-St. Petersburg-Clearwater, FL",12,FL,057,HILLSBOROUGH,|,12-057-3002
040134003,PM2.5,4003,South Phoenix,Active,AZ2,Maricopa County Air Quality Department,R9,33.4033,-112.0731,307.4,-7,US,38060,"Phoenix-Mesa-Scottsdale, AZ",04,AZ,013,MARICOPA,|,04-013-4003
040130019,PM2.5,0019,West Phoenix,Active,AZ2,Maricopa County Air Quality Department,R9,33.483799,-112.142601,333.1,-7,US,38060,"Phoenix-Mesa-Scottsdale, AZ",04,AZ,013,MARICOPA,|,04-013-0019
840350012022,PM2.5,2022,Mobile Trailer-San Jose,Active,NM2,Albuquerque Environmental Health Department,R6,35.063569,-106.647503,0,-7,US,NA,NA,35,NM,001,BERNALILLO,|,35-001-2022
060192009,PM2.5,2009,Tranquillity,Active,CA6,San Joaquin Valley Unified APCD,R9,36.6324,-120.3822,0,-8,US,NA,NA,06,CA,019,FRESNO,|,06-019-2009
261470005,PM2.5,0005,PORT HURON,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.9533,-82.4564,390.4,-5,US,19820,"Detroit-Warren-Livonia, MI",26,MI,147,ST. CLAIR,|,26-147-0005
840440070040,PM2.5,0040,Near Road,Active,RI1,Rhode Island Dept. of Environmental Management,R1,41.771987,-71.427881,0,-5,US,39300,"Providence-New Bedford-Fall River, RI-MA",44,RI,007,PROVIDENCE,|,44-007-0040
000081001,PM2.5,1001,SWIFT CURRENT,Active,SK1,Saskatchewan Environment,CA,50.285833,-107.81689,0,-6,CA,NA,NA,00,CC,008,SASKATCHEWAN,|,00-008-1001
TT1010002,PM2.5,0002,Nespelem,Active,CR1,Confederated Tribes of Colville Reservation,R10,48.1671,-118.974748,0,-8,US,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0002
290770036,PM2.5,0036,Hillcrest HS,Active,MO1,Missouri Department of Natural Resources,R7,37.256069,-93.299692,402.9,-6,US,44180,"Springfield, MO",29,MO,077,GREENE,|,29-077-0036
530579999,PM2.5,9999,Anacortes-Bartholomew Rd (US),Active,WA1,Washington Department of Ecology,R10,48.465401,-122.559998,9.8,-8,US,NA,NA,53,WA,057,SKAGIT,|,53-057-9999
340150002,PM2.5,0002,Clarksboro,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,39.800339,-75.21212,11.9,-5,US,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,NJ,015,GLOUCESTER,|,34-015-0002
000055301,PM2.5,5301,Saint-Jean-sur-Richelieu - L'Acadie,Active,QC1,Canada-Quebec1,CA,45.29417,-73.3489,14.6,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-5301
000053701,PM2.5,3701,Saint-Hilaire-de-Dorset,Active,QC1,Canada-Quebec1,CA,45.8156,-70.8597,514.2,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-3701
840240396431,PM2.5,6431,Princess Anne,Active,MD1,Maryland Department of the Environment,R3,38.176541,-75.701489,0,-5,US,NA,NA,24,MD,039,SOMERSET,|,24-039-6431
840530739992,PM2.5,9992,Maple Falls-Azure Way,Active,WA1,Washington Department of Ecology,R10,48.9477,-122.1471,0,-8,US,NA,NA,53,WA,073,WHATCOM,|,53-073-9992
CC0050109,PM2.5,0109,Duncan,Active,QC2,Canada-Quebec2,CA,45.502648,-73.663913,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0109
410591003,PM2.5,1003,Hermiston - Municipal Airport,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.828968,-119.262991,194,-8,US,37820,"Pendleton-Hermiston, OR",41,OR,059,UMATILLA,|,41-059-1003
410610120,PM2.5,0120,Cove - City Hall,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.300884,-117.812896,882.4,-8,US,29260,"La Grande, OR",41,OR,061,UNION,|,41-061-0120
131210055,PM2.5,0055,United Ave,Active,GA1,Georgia Department of Natural Resources,R4,33.7206,-84.3578,0,-5,US,12060,"Atlanta-Sandy Springs-Marietta, GA",13,GA,121,FULTON,|,13-121-0055
130670003,PM2.5,0003,Kennesaw,Active,GA1,Georgia Department of Natural Resources,R4,34.0144,-84.6075,0,-5,US,12060,"Atlanta-Sandy Springs-Marietta, GA",13,GA,067,COBB,|,13-067-0003
80011G001,PM2.5,G001,Estaci¢n Seguridad P£blica,Active,IEG,Secretar°a de Medio Ambiente y Ordenamiento Territorial,MX,20.518317,-100.81591,498.1,-6,MX,NA,NA,80,MX,011,GUANAJUATO,|,80-011-G001
040278011,PM2.5,8011,Yuma Supersite,Active,AZ1,Arizona Department of Environmental Quality,R9,32.690277,-114.614441,59.8,-7,US,49740,"Yuma, AZ",04,AZ,027,YUMA,|,04-027-8011
060611004,PM2.5,1004,Tahoe City,Active,PLA,Placer County APCD,R9,39.166,-120.1488,1917.2,-8,US,NA,NA,06,CA,061,PLACER,|,06-061-1004
482010416,PM2.5,0416,Houston Park Place C416,Active,TX1,Texas Commission on Environmental Quality,R6,29.68639,-95.294724,9.2,-6,US,26420,"Houston-Sugar Land-Baytown, TX",48,TX,201,HARRIS,|,48-201-0416
311090022,PM2.5,0022,LLCHD BAM,Active,NE4,Lincoln-Lancaster County Health Department,R7,40.812558,-96.675733,0,-6,US,30700,"Lincoln, NE",31,NE,109,LANCASTER,|,31-109-0022
124000060521,PM2.5,0521,Hamilton Mountain,Active,ON1,Ontario Ministry of the Environment,CA,43.24132,-79.889328,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0521
840310790005,PM2.5,0005,Grand Island DOT,Active,NE1,Nebraska Department of Environment and Energy,R7,40.918333,-98.378889,573.1,-6,US,24260,"Grand Island, NE",31,NE,079,HALL,|,31-079-0005
BG1010001,PM2.5,0001,Bogota,Active,BG1,U.S. Department of State Colombia - Bogota,DSCO,4.637735,-74.094856,0,-5,CO,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
840100010003,PM2.5,0003,Dover,Active,DE1,Delaware Dept. of Natural Resources and Environment,R3,39.155,-75.518056,0,-5,US,20100,"Dover, DE",10,DE,001,KENT,|,10-001-0003
840390170015,PM2.5,0015,Ohio Bell,Active,OH1,Ohio EPA-DAPC,R5,39.49072,-84.36374,0,-5,US,NA,NA,39,OH,017,BUTLER,|,39-017-0015
440030002,PM2.5,0002,W Greenwich,Active,RI1,Rhode Island Dept. of Environmental Management,R1,41.615,-71.7197,0,-5,US,39300,"Providence-New Bedford-Fall River, RI-MA",44,RI,003,KENT,|,44-003-0002
840390950026,PM2.5,0026,RAPS,Active,OH1,Ohio EPA-DAPC,R5,41.62057,-83.64226,0,-5,US,NA,NA,39,OH,095,LUCAS,|,39-095-0026
390950024,PM2.5,0024,Erie,Active,OH1,Ohio EPA-DAPC,R5,41.644067,-83.54625,298.9,-5,US,45780,"Toledo, OH",39,OH,095,LUCAS,|,39-095-0024
840560430002,PM2.5,0002,Worland SLAMS,Active,WY1,Wyoming Department of Environmental Quality,R8,44.00492,-107.95696,1239.8,-7,US,NA,NA,56,WY,043,WASHAKIE,|,56-043-0002
410130100,PM2.5,0100,Prineville - Davidson Park,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.299787,-120.844773,873.5,-8,US,39260,"Prineville, OR",41,OR,013,CROOK,|,41-013-0100
840230110016,PM2.5,0016,Augusta LSS,Active,ME1,Maine Dept. of Environmental Protection,R1,44.3123,-69.7867,70.8,-5,US,12300,"Augusta-Waterville, ME",23,ME,011,KENNEBEC,|,23-011-0016
000105301,PM2.5,5301,Langdale Elementary,Active,BC1,British Columbia Ministry of Environment,CA,49.438848,-123.479185,70.2,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-5301
124000100605,PM2.5,0605,Penticton Industrial Place,Active,BC1,British Columbia Ministry of Environment,CA,49.47753,-119.59578,308.1,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-0605
124000101904,PM2.5,1904,Cranbrook Muriel Baxter,Active,BC1,British Columbia Ministry of Environment,CA,49.507103,-115.753682,0,-8,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-1904
000070203,PM2.5,0203,Brandon,Active,CN3,Ministry of Environment and Climate Change Strategy,CA,49.8422,-99.9189,0,-6,CA,NA,NA,00,CC,007,MANITOBA,|,00-007-0203
CC0090402,PM2.5,0402,Medicine Hat - Crescent Hts,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,50.0492,-110.6814,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-0402
DK1010001,PM2.5,0001,Dhaka,Active,DK1,U.S. Department of State Bangladesh - Dhaka,DSBG,23.796374,90.424614,0,6,BG,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
371830021,PM2.5,0021,Triple Oak - Near Road,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,35.8652,-78.8197,97,-5,US,39580,"Raleigh-Cary, NC",37,NC,183,WAKE,|,37-183-0021
421174000,PM2.5,4000,Tioga County,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,41.6447,-76.9392,650.6,-5,US,NA,NA,42,PA,117,TIOGA,|,42-117-4000
410399004,PM2.5,9004,Cottage Grove City Shops,Active,OR2,Lane Regional Air Protection Agency,R10,43.7995,-123.0535,198.3,-8,US,21660,"Eugene-Springfield, OR",41,OR,039,LANE,|,41-039-9004
840410170117,PM2.5,0117,Sunriver Three Rivers School,Active,OR1,Oregon Dept. of Environmental Quality,R10,43.868956,-121.434248,1284.7,-8,US,NA,NA,41,OR,017,DESCHUTES,|,41-017-0117
410390060,PM2.5,0060,Eugene - Amazon Park,Active,OR2,Lane Regional Air Protection Agency,R10,44.0263,-123.08377,137.3,-8,US,21660,"Eugene-Springfield, OR",41,OR,039,LANE,|,41-039-0060
840410390101,PM2.5,0101,Eugene - Wilkes Dr.,Active,OR2,Lane Regional Air Protection Agency,R10,44.1158,-123.12107,120.5,-8,US,21660,"Eugene-Springfield, OR",41,OR,039,LANE,|,41-039-0101
000065401,PM2.5,5401,Belleville,Active,ON1,Ontario Ministry of the Environment,CA,44.150528,-77.3955,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-5401
410170004,PM2.5,0004,Sisters Forest Service,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.2921,-121.5555,973.6,-8,US,NA,NA,41,OR,017,DESCHUTES,|,41-017-0004
000100401,PM2.5,0401,Kamloops Federal Building,Active,BC1,British Columbia Ministry of Environment,CA,50.67477,-120.334016,0,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-0401
060832004,PM2.5,2004,Lompoc H Street,Active,CA9,Santa Barbara County Air Pollution Control District,R9,34.637798,-120.456703,0,-8,US,42060,"Santa Barbara-Santa Maria, CA",06,CA,083,SANTA BARBARA,|,06-083-2004
370670030,PM2.5,0030,Clemmons Middle,Active,NC3,Forsyth County Office of Environmental Assistance and Protection,R4,36.025981,-80.34225,248.9,-5,US,49180,"Winston-Salem, NC",37,NC,067,FORSYTH,|,37-067-0030
171670012,PM2.5,0012,Springfield Ag,Active,IL1,Illinois EPA,R5,39.831921,-89.644164,0,-6,US,44100,"Springfield, IL",17,IL,167,SANGAMON,|,17-167-0012
421010055,PM2.5,0055,RIT,Active,PA2,Philadelphia Air Management Services,R3,39.922516,-75.186783,0,-5,US,NA,NA,42,PA,101,PHILADELPHIA,|,42-101-0055
420010001,PM2.5,0001,Arendtsville,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,39.9233,-77.3081,269,-5,US,23900,"Gettysburg, PA",42,PA,001,ADAMS,|,42-001-0001
390230005,PM2.5,0005,Springfield Fire St1,Active,OH1,Ohio EPA-DAPC,R5,39.92882,-83.80949,0,-5,US,44220,"Springfield, OH",39,OH,023,CLARK,|,39-023-0005
060631006,PM2.5,1006,Quincy,Active,NOS,Northern Sierra AQMD,R9,39.9395,-120.9443,0,-8,US,NA,NA,06,CA,063,PLUMAS,|,06-063-1006
421010048,PM2.5,0048,NEW,Active,PA2,Philadelphia Air Management Services,R3,39.991389,-75.080833,0,-5,US,NA,NA,42,PA,101,PHILADELPHIA,|,42-101-0048
390490029,PM2.5,0029,New Albany,Active,OH1,Ohio EPA-DAPC,R5,40.0845,-82.81552,0,-5,US,18140,"Columbus, OH",39,OH,049,FRANKLIN,|,39-049-0029
840440070026,PM2.5,0026,Vernon Street,Active,RI1,Rhode Island Dept. of Environmental Management,R1,41.874683,-71.379936,25,-5,US,39300,"Providence-New Bedford-Fall River, RI-MA",44,RI,007,PROVIDENCE,|,44-007-0026
840560150006,PM2.5,0006,Yoder,Active,WY1,Wyoming Department of Environmental Quality,R8,41.918225,-104.295324,1299,-7,US,NA,NA,56,WY,015,GOSHEN,|,56-015-0006
191130040,PM2.5,0040,PUBLIC HEALTH,Active,IA3,Linn Co. Public Health ,R7,41.9767,-91.6878,0,-6,US,16300,"Cedar Rapids, IA",19,IA,113,LINN,|,19-113-0040
840410410004,PM2.5,0004,Toledo NE Hwy20 & NW A St,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.624399,-123.940064,4,-8,US,NA,NA,41,OR,041,LINCOLN,|,41-041-0004
410470004,PM2.5,0004,Turner - CJHS,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.81029,-122.915085,101.9,-8,US,41420,"Salem, OR",41,OR,047,MARION,|,41-047-0004
410470041,PM2.5,0041,Salem - State Hospital,Active,OR1,Oregon Dept. of Environmental Quality,R10,44.943114,-123.005934,54.9,-8,US,41420,"Salem, OR",41,OR,047,MARION,|,41-047-0041
000102701,PM2.5,2701,Williams Lake Columneetza School,Active,BC1,British Columbia Ministry of Environment,CA,52.14428,-122.150391,660.3,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-2701
124000101706,PM2.5,1706,Quesnel Johnston Avenue,Active,BC1,British Columbia Ministry of Environment,CA,52.96936,-122.4934,505.1,-8,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-1706
CC0090121,PM2.5,0121,Edmonton East,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,53.5472,-113.3681,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-0121
840410390100,PM2.5,0100,Florence-Department of Forestry,Active,OR2,Lane Regional Air Protection Agency,R10,43.989643,-124.109312,18.3,-8,US,21660,"Eugene-Springfield, OR",41,OR,039,LANE,|,41-039-0100
000061104,PM2.5,1104,Peterborough,Active,ON1,Ontario Ministry of the Environment,CA,44.301848,-78.346384,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-1104
230090103,PM2.5,0103,Acadia NP - McFarland,Active,ME1,Maine Dept. of Environmental Protection,R1,44.377048,-68.260902,148.2,-5,US,NA,NA,23,ME,009,HANCOCK,|,23-009-0103
